	t	x	N	truthB	truthW	
  0.2213   0.4828 696.0000   0.1369   0.3000 
  0.2322   0.5071 633.0000   0.1713   0.2949 
  0.1334   0.4956 787.0000   0.1051   0.1612 
  0.0789   0.4667 1382.0000   0.0558   0.0991 
  0.1181   0.4509 652.0000   0.1463   0.0950 
  0.6187   0.3955 986.0000   0.5487   0.6644 
  0.5236   0.3750 296.0000   0.3874   0.6054 
  0.3838   0.4770 912.0000   0.3655   0.4004 
  0.0885   0.4263 373.0000   0.0692   0.1028 
  0.0472   0.4528 996.0000   0.0089   0.0789 
  0.3222   0.4534 1052.0000   0.3208   0.3235 
  0.0751   0.5037 812.0000   0.1002   0.0496 
  0.1869   0.4514 1327.0000   0.1436   0.2225 
  0.4698   0.3851 496.0000   0.2618   0.6000 
  0.3062   0.5203 1032.0000   0.3184   0.2929 
  0.1555   0.4303 804.0000   0.0838   0.2096 
  0.0395   0.4480 759.0000   0.0000   0.0716 
  0.0267   0.5106 1833.0000   0.0278   0.0256 
  0.0229   0.4983 1483.0000   0.0189   0.0269 
  0.0395   0.4904 987.0000   0.0310   0.0477 
  0.1451   0.4648 951.0000   0.1154   0.1709 
  0.1797   0.4835 395.0000   0.1675   0.1912 
  0.0489   0.5103 1309.0000   0.0569   0.0406 
  0.0190   0.5122 1103.0000   0.0248   0.0130 
  0.0369   0.5067 1573.0000   0.0477   0.0258 
  0.1145   0.4579 856.0000   0.1327   0.0991 
  0.1102   0.5116 862.0000   0.1111   0.1093 
  0.0961   0.5066 687.0000   0.0891   0.1032 
  0.1918   0.4279 610.0000   0.1916   0.1920 
  0.0483   0.5143 2092.0000   0.0381   0.0591 
  0.0483   0.5151 2091.0000   0.0353   0.0621 
  0.0529   0.4983 889.0000   0.0158   0.0897 
  0.0534   0.4750 880.0000   0.0263   0.0779 
  0.1679   0.4397 1733.0000   0.1155   0.2091 
  0.0825   0.4692 1006.0000   0.0466   0.1142 
  0.0703   0.5170 1294.0000   0.0673   0.0736 
  0.0325   0.4450 1292.0000   0.0278   0.0363 
  0.1860   0.4654 1199.0000   0.1846   0.1872 
  0.4551   0.5000 356.0000   0.4157   0.4944 
  0.2153   0.4423 1291.0000   0.1506   0.2667 
  0.1332   0.5071 1201.0000   0.1182   0.1486 
  0.2733   0.4519 655.0000   0.2973   0.2535 
  0.0642   0.4364 763.0000   0.0180   0.1000 
  0.1146   0.4901 1318.0000   0.1099   0.1190 
  0.2631   0.4941 935.0000   0.1667   0.3573 
  0.1569   0.5294 612.0000   0.1265   0.1910 
  0.1451   0.4537 1027.0000   0.0515   0.2228 
  0.2966   0.4556 698.0000   0.3333   0.2658 
  0.2022   0.4575 623.0000   0.1404   0.2544 
  0.1279   0.5053 469.0000   0.1857   0.0690 
  0.4398   0.4352 648.0000   0.4539   0.4290 
  0.0241   0.4876 1245.0000   0.0264   0.0219 
  0.0000   0.4346 237.0000   0.0000   0.0000 
  0.0000   0.8231 147.0000   0.0000   0.0000 
  0.3138   0.4259 1214.0000   0.2418   0.3673 
  0.0406   0.4844 320.0000   0.0387   0.0424 
  0.0244   0.4780 410.0000   0.0000   0.0467 
  0.2229   0.4114 525.0000   0.2639   0.1942 
  0.0516   0.4366 426.0000   0.0806   0.0292 
  0.0688   0.5849 1308.0000   0.0810   0.0516 
  0.0553   0.4342 380.0000   0.0606   0.0512 
  0.2468   0.4531 1163.0000   0.1423   0.3333 
  0.3518   0.4545 759.0000   0.2087   0.4710 
  0.4121   0.5101 347.0000   0.2768   0.5529 
  0.0000   0.5217 508.0000   0.0000   0.0000 
  0.1095   0.4485 1224.0000   0.1166   0.1037 
  0.0665   0.5193 466.0000   0.0413   0.0938 
  0.0193   0.5215 3532.0000   0.0141   0.0249 
  0.0257   0.5043 3625.0000   0.0115   0.0401 
  0.2285   0.4799 871.0000   0.2129   0.2428 
  0.0328   0.4781 1556.0000   0.0470   0.0197 
  0.0934   0.5116 4167.0000   0.0689   0.1189 
  0.0960   0.5314 3062.0000   0.0824   0.1115 
  0.0282   0.4976 1841.0000   0.0000   0.0562 
  0.2500   0.5362 1216.0000   0.2653   0.2323 
  0.2423   0.4673 1560.0000   0.1536   0.3201 
  0.1377   0.5129 661.0000   0.1268   0.1491 
  0.0293   0.4814 376.0000   0.0276   0.0308 
  0.0919   0.4403 1088.0000   0.1127   0.0755 
  0.0000   0.5714  42.0000   0.0000   0.0000 
  0.5731   0.4423 520.0000   0.4913   0.6379 
  0.1710   0.5355 310.0000   0.2108   0.1250 
  0.4286   0.4935 385.0000   0.2895   0.5641 
  0.0000   0.5738  61.0000   0.0000   0.0000 
  0.6053   0.3722 266.0000   0.5051   0.6647 
  0.3702   0.3702 389.0000   0.4236   0.3388 
  0.5337   0.4464 401.0000   0.4469   0.6036 
  0.1505   0.3918 319.0000   0.0800   0.1959 
  0.7400   0.3971 700.0000   0.7194   0.7536 
  0.2976   0.4653 662.0000   0.2630   0.3277 
  0.2563   0.4224 909.0000   0.1823   0.3105 
  0.0784   0.5451 765.0000   0.0743   0.0833 
  0.1533   0.4844 2153.0000   0.1505   0.1559 
  0.1538   0.4643 1794.0000   0.1333   0.1717 
  0.0000   0.5273 275.0000   0.0000   0.0000 
  0.0089   0.5116 561.0000   0.0000   0.0182 
  0.2156   0.4643 1178.0000   0.1792   0.2472 
  0.2384   0.4545 1032.0000   0.2623   0.2185 
  0.2313   0.4661 1669.0000   0.2108   0.2492 
  0.3847   0.4727 954.0000   0.3149   0.4473 
  0.0000   0.5290 809.0000   0.0000   0.0000 
  0.0467   0.4765 3423.0000   0.0270   0.0647 
  0.0000   0.5240 437.0000   0.0000   0.0000 
  0.0570   0.5130 5511.0000   0.0304   0.0849 
  0.2566   0.5037 943.0000   0.2042   0.3098 
  0.0080   0.4791 1626.0000   0.0000   0.0153 
  0.1067   0.4342 403.0000   0.0000   0.1886 
  0.1095   0.5139 539.0000   0.0975   0.1221 
  0.1373   0.5042 2273.0000   0.1283   0.1464 
  0.0544   0.4635 643.0000   0.0403   0.0667 
  0.1889   0.5444  90.0000   0.1837   0.1951 
  0.2878   0.3931 893.0000   0.1197   0.3967 
  0.2151   0.4716 846.0000   0.1429   0.2796 
  0.0298   0.4436 771.0000   0.0175   0.0396 
  0.1804   0.4479 1103.0000   0.1235   0.2266 
  0.3815   0.5232 367.0000   0.3333   0.4343 
  0.2605   0.4833 1140.0000   0.2632   0.2581 
  0.0543   0.4613 865.0000   0.0451   0.0622 
  0.1421   0.5346 535.0000   0.1434   0.1406 
  0.5719   0.4373 327.0000   0.4336   0.6793 
  0.5190   0.4178 919.0000   0.3958   0.6075 
  0.3559   0.3960 399.0000   0.2975   0.3942 
  0.1237   0.4420 776.0000   0.0816   0.1570 
  0.2370   0.5896 173.0000   0.2059   0.2817 
  0.0000   0.5780 545.0000   0.0000   0.0000 
  0.0353   0.4728 5302.0000   0.0132   0.0551 
  0.0348   0.4412 748.0000   0.0000   0.0622 
  0.0567   0.4448 335.0000   0.0000   0.1022 
  0.0000   0.6004 463.0000   0.0000   0.0000 
  0.2729   0.5233 1290.0000   0.2667   0.2797 
  0.0461   0.5033 608.0000   0.0556   0.0364 
  0.0317   0.4977 1073.0000   0.0150   0.0482 
  0.1774   0.5026 1150.0000   0.1471   0.2080 
  0.1271   0.4834 1479.0000   0.1007   0.1518 
  0.3877   0.4400 975.0000   0.3403   0.4249 
  0.0910   0.4045 1209.0000   0.0552   0.1153 
  0.1449   0.4191 773.0000   0.1821   0.1180 
  0.1656   0.4194 930.0000   0.1128   0.2037 
  0.1216   0.4550 444.0000   0.0594   0.1736 
  0.0960   0.4800 750.0000   0.1111   0.0821 
  0.0722   0.4832 1039.0000   0.0837   0.0615 
  0.1481   0.4985 1344.0000   0.1149   0.1810 
  0.1231   0.5078 707.0000   0.1671   0.0776 
  0.1680   0.4304 869.0000   0.1283   0.1980 
  0.1048   0.5721 458.0000   0.0649   0.1582 
  0.1717   0.4438 996.0000   0.1109   0.2202 
  0.2687   0.4747 1165.0000   0.1429   0.3824 
  0.5266   0.3691 978.0000   0.4626   0.5640 
  0.1641   0.5460 707.0000   0.1140   0.2243 
  0.2263   0.5007 769.0000   0.2182   0.2344 
  0.2746   0.4607 1107.0000   0.2784   0.2714 
  0.2380   0.4827 1622.0000   0.1737   0.2980 
  0.3689   0.4035 347.0000   0.3143   0.4058 
  0.1478   0.4658 717.0000   0.0868   0.2010 
  0.1262   0.5306 1276.0000   0.0871   0.1703 
  0.3656   0.4191 785.0000   0.3161   0.4013 
  0.2083   0.4391 1330.0000   0.1695   0.2386 
  0.1645   0.4880 1082.0000   0.1591   0.1697 
  0.0721   0.4760 208.0000   0.0606   0.0826 
  0.2075   0.4837 829.0000   0.1721   0.2407 
  0.1740   0.4573 1299.0000   0.1869   0.1631 
  0.1782   0.3866 432.0000   0.0719   0.2453 
  0.0349   0.5423 544.0000   0.0542   0.0120 
  0.2019   0.4288 1278.0000   0.1971   0.2055 
  0.1849   0.5156 1439.0000   0.1550   0.2166 
  0.3123   0.4106 1566.0000   0.1928   0.3954 
  0.0442   0.4884 430.0000   0.0000   0.0864 
  0.2852   0.4676 817.0000   0.2958   0.2759 
  0.0894   0.4645 1789.0000   0.0578   0.1169 
  0.3167   0.4945 641.0000   0.3249   0.3086 
  0.2181   0.5319 1348.0000   0.1883   0.2520 
  0.2657   0.5122 572.0000   0.2423   0.2903 
  0.4702   0.4527 1025.0000   0.4504   0.4866 
  0.2013   0.4865 1336.0000   0.2215   0.1822 
  0.3487   0.4743 1107.0000   0.2857   0.4055 
  0.2303   0.4882 977.0000   0.2285   0.2320 
  0.1226   0.5797 571.0000   0.1480   0.0875 
  0.3603   0.4835 1063.0000   0.3132   0.4044 
  0.4266   0.3721 1083.0000   0.3002   0.5015 
  0.2008   0.4653 707.0000   0.2280   0.1772 
  0.2463   0.4570 1092.0000   0.2565   0.2378 
  0.3313   0.4643 504.0000   0.2778   0.3778 
  0.1397   0.4889 1346.0000   0.1307   0.1483 
  0.2572   0.4710 898.0000   0.1820   0.3242 
  0.2407   0.4359 2771.0000   0.1738   0.2924 
  0.0375   0.5000 720.0000   0.0167   0.0583 
  0.0784   0.2059 102.0000   0.0000   0.0988 
  0.0235   0.5142 1406.0000   0.0290   0.0176 
  0.3582   0.4639 1164.0000   0.3370   0.3766 
  0.2830   0.4542 1332.0000   0.2645   0.2985 
  0.0868   0.5208 841.0000   0.0502   0.1266 
  0.1672   0.5201 1615.0000   0.1738   0.1600 
  0.2822   0.4772 985.0000   0.2511   0.3107 
  0.2940   0.4685 1714.0000   0.2590   0.3249 
  0.1626   0.4763 1285.0000   0.1340   0.1887 
  0.0459   0.5121 414.0000   0.0566   0.0347 
  0.0119   0.5202 421.0000   0.0000   0.0248 
  0.0638   0.4187 941.0000   0.0660   0.0622 
  0.0291   0.4697 824.0000   0.0284   0.0297 
  0.1937   0.4582 862.0000   0.0709   0.2976 
  0.1208   0.4976 1242.0000   0.1311   0.1106 
  0.0202   0.5079 890.0000   0.0265   0.0137 
  0.5125   0.4341 1555.0000   0.4770   0.5398 
  0.4792   0.4440 1108.0000   0.4512   0.5016 
  0.3019   0.4317 593.0000   0.2188   0.3650 
  0.1338   0.4632 665.0000   0.0812   0.1793 
  0.0903   0.4581 775.0000   0.0507   0.1238 
  0.0389   0.4514 720.0000   0.0185   0.0557 
  0.0346   0.5242 866.0000   0.0330   0.0364 
  0.0955   0.5054 827.0000   0.0598   0.1320 
  0.2348   0.5133 1056.0000   0.2694   0.1984 
  0.1848   0.4779 1423.0000   0.1794   0.1898 
  0.0666   0.5175 1741.0000   0.0499   0.0845 
  0.1459   0.4533 706.0000   0.1000   0.1839 
  0.1474   0.5101 1235.0000   0.1492   0.1455 
  0.2140   0.4658 1827.0000   0.1892   0.2357 
  0.1636   0.5492 1198.0000   0.1429   0.1889 
  0.4837   0.4512 1536.0000   0.4834   0.4840 
  0.4441   0.4656 1439.0000   0.4687   0.4226 
  0.1334   0.5097 667.0000   0.0882   0.1804 
  0.3377   0.4552 1608.0000   0.2678   0.3961 
  0.1867   0.5133 450.0000   0.1818   0.1918 
  0.1405   0.4638 1160.0000   0.1115   0.1656 
  0.4449   0.4357 980.0000   0.3536   0.5154 
  0.1104   0.4940 1512.0000   0.0884   0.1320 
  0.0593   0.4933 1417.0000   0.0744   0.0446 
  0.5959   0.3454 938.0000   0.4753   0.6596 
  0.1757   0.5215 1070.0000   0.1183   0.2383 
  0.2009   0.5185 702.0000   0.1731   0.2308 
  0.1812   0.5610 287.0000   0.1491   0.2222 
  0.5922   0.3107 103.0000   0.4375   0.6620 
  0.0146   0.4015 411.0000   0.0000   0.0244 
  0.0291   0.3837 172.0000   0.0000   0.0472 
  0.1159   0.5471 276.0000   0.0861   0.1520 
  0.6424   0.4503 151.0000   0.5588   0.7108 
  0.5105   0.5584 668.0000   0.5308   0.4847 
  0.2842   0.4395 380.0000   0.2695   0.2958 
  0.3561   0.4132 789.0000   0.2117   0.4579 
  0.1250   0.4833 1016.0000   0.1202   0.1295 
  0.0000   0.4302  86.0000   0.0000   0.0000 
  0.6192   0.3886 1145.0000   0.6225   0.6171 
  0.0231   0.4454 476.0000   0.0000   0.0417 
  0.0382   0.4733 786.0000   0.0215   0.0531 
  0.0489   0.4864 368.0000   0.0335   0.0635 
  0.1008   0.4884 903.0000   0.0884   0.1126 
  0.0512   0.5060 1583.0000   0.0587   0.0435 
  0.0171   0.5016 2460.0000   0.0097   0.0245 
  0.0413   0.5443 1332.0000   0.0372   0.0461 
  0.1787   0.4498 638.0000   0.0836   0.2564 
  0.1102   0.4173 381.0000   0.0629   0.1441 
  0.1606   0.3869 137.0000   0.0943   0.2024 
  0.1781   0.4762 966.0000   0.1522   0.2016 
  0.1744   0.4381 493.0000   0.1065   0.2274 
  0.2823   0.5161 248.0000   0.3047   0.2583 
  0.0650   0.4969 1139.0000   0.0371   0.0925 
  0.0136   0.5220 956.0000   0.0000   0.0284 
  0.0110   0.5188 1089.0000   0.0088   0.0134 
  0.0936   0.4302 609.0000   0.0229   0.1470 
  0.0322   0.4494 2172.0000   0.0102   0.0502 
  0.3007   0.4624 439.0000   0.2709   0.3263 
  0.0216   0.4601 602.0000   0.0000   0.0400 
  0.0134   0.5931 521.0000   0.0227   0.0000 
  0.0745   0.5197 1343.0000   0.0659   0.0837 
  0.0079   0.4989 890.0000   0.0000   0.0157 
  0.0166   0.5072 901.0000   0.0109   0.0225 
  0.0000   0.5304 822.0000   0.0000   0.0000 
  0.0243   0.4775 2178.0000   0.0240   0.0246 
  0.3180   0.3541 610.0000   0.2500   0.3553 
  0.1593   0.4512 860.0000   0.1392   0.1758 
  0.0965   0.4841 2363.0000   0.0708   0.1206 
  0.0219   0.4816 1144.0000   0.0000   0.0422 
  0.0252   0.5288 278.0000   0.0476   0.0000 
  0.0741   0.4375 2039.0000   0.0415   0.0994 
  0.0673   0.4554 1412.0000   0.0544   0.0780 
  0.2002   0.4963 1908.0000   0.1521   0.2477 
  0.0870   0.4783  92.0000   0.0000   0.1667 
  0.1217   0.4877 1298.0000   0.1248   0.1188 
  0.2383   0.4505 1112.0000   0.2455   0.2324 
  0.1270   0.4788 685.0000   0.1037   0.1485 
  0.1339   0.5061 1464.0000   0.0958   0.1729 
  0.1185   0.4537 886.0000   0.1468   0.0950 
  0.0339   0.5054 1298.0000   0.0213   0.0467 
  0.0735   0.4663 667.0000   0.0257   0.1152 
  0.1705   0.4286 651.0000   0.1147   0.2124 
  0.2521   0.4709 841.0000   0.1667   0.3281 
  0.1496   0.4742 949.0000   0.1311   0.1663 
  0.2444   0.4325 1170.0000   0.1996   0.2786 
  0.2024   0.4108 830.0000   0.1848   0.2147 
  0.2141   0.4884 1546.0000   0.1934   0.2339 
  0.6191   0.4567 554.0000   0.5652   0.6645 
  0.3066   0.4495 574.0000   0.2481   0.3544 
  0.4431   0.5025 808.0000   0.3990   0.4876 
  0.0768   0.4828 1015.0000   0.0449   0.1067 
  0.1970   0.4782 1330.0000   0.1918   0.2017 
  0.2549   0.4541 969.0000   0.2545   0.2552 
  0.1955   0.4526 2645.0000   0.1270   0.2521 
  0.0000   0.6045 177.0000   0.0000   0.0000 
  0.0088   0.4623 796.0000   0.0000   0.0164 
  0.1692   0.5077 585.0000   0.1515   0.1875 
  0.2466   0.5822 292.0000   0.3353   0.1230 
  0.0000   0.3704 108.0000   0.0000   0.0000 
  0.0319   0.5080 376.0000   0.0000   0.0649 
  0.0918   0.4164 1035.0000   0.0858   0.0960 
  0.0436   0.4893 1261.0000   0.0389   0.0481 
  0.0925   0.4573 1395.0000   0.0643   0.1162 
  0.1101   0.4159 327.0000   0.0000   0.1885 
  0.1420   0.4792 528.0000   0.0988   0.1818 
  0.2271   0.5083 1629.0000   0.2717   0.1810 
  0.0599   0.5804 317.0000   0.0000   0.1429 
  0.1829   0.4867 902.0000   0.2323   0.1361 
  0.0385   0.4897 3588.0000   0.0245   0.0519 
  0.0233   0.5233 816.0000   0.0281   0.0180 
  0.0547   0.5472 731.0000   0.0625   0.0453 
  0.2129   0.5052 1259.0000   0.2453   0.1798 
  0.1454   0.4769 1080.0000   0.1437   0.1469 
  0.0046   0.3832 869.0000   0.0000   0.0075 
  0.1260   0.4204 1175.0000   0.0789   0.1601 
  0.1879   0.4825 1144.0000   0.1558   0.2179 
  0.1669   0.4918 1881.0000   0.1697   0.1642 
  0.1401   0.5032 785.0000   0.1747   0.1051 
  0.2082   0.4839 682.0000   0.1182   0.2926 
  0.1118   0.4923 912.0000   0.0869   0.1361 
  0.2517   0.4745 1176.0000   0.2294   0.2718 
  0.2087   0.4540 1284.0000   0.1544   0.2539 
  0.0727   0.5323 866.0000   0.0824   0.0617 
  0.1090   0.4473 1339.0000   0.0835   0.1297 
  0.1868   0.4406 1060.0000   0.1285   0.2327 
  0.0866   0.4584 901.0000   0.0654   0.1045 
  0.1855   0.4373 798.0000   0.0831   0.2650 
  0.0656   0.4964 1783.0000   0.0542   0.0768 
  0.2372   0.4744 371.0000   0.1705   0.2974 
  0.2015   0.4574 1196.0000   0.1792   0.2203 
  0.3275   0.4357 1267.0000   0.2790   0.3650 
  0.1414   0.5243 679.0000   0.0899   0.1981 
  0.1911   0.4588 1057.0000   0.1237   0.2483 
  0.2081   0.4751 865.0000   0.1849   0.2291 
  0.0439   0.4520 1115.0000   0.0317   0.0540 
  0.1222   0.4877 933.0000   0.1407   0.1046 
  0.0853   0.4884 1419.0000   0.0606   0.1088 
  0.1050   0.4794 1410.0000   0.0414   0.1635 
  0.0524   0.4948 1354.0000   0.0403   0.0643 
  0.1260   0.4805 770.0000   0.0784   0.1700 
  0.1135   0.4836 608.0000   0.0918   0.1338 
  0.3985   0.5246 650.0000   0.3402   0.4628 
  0.0898   0.5026 947.0000   0.1050   0.0743 
  0.3508   0.4209 1012.0000   0.3451   0.3549 
  0.2704   0.5360 847.0000   0.2577   0.2850 
  0.1713   0.4508 508.0000   0.1004   0.2294 
  0.1100   0.5136 1100.0000   0.0903   0.1308 
  0.0278   0.5190 684.0000   0.0535   0.0000 
  0.4135   0.3952 1422.0000   0.3683   0.4430 
  0.5738   0.3613 786.0000   0.4754   0.6295 
  0.3184   0.4673 1269.0000   0.2648   0.3654 
  0.3482   0.5571 718.0000   0.3750   0.3145 
  0.1918   0.5031 803.0000   0.1832   0.2005 
  0.1185   0.4578 1055.0000   0.0704   0.1591 
  0.1480   0.4473 2162.0000   0.1003   0.1866 
  0.0298   0.4376 537.0000   0.0255   0.0331 
  0.0509   0.5104 864.0000   0.0136   0.0898 
  0.1268   0.5634 355.0000   0.1650   0.0774 
  0.0494   0.4651 688.0000   0.0219   0.0734 
  0.1066   0.4769 1126.0000   0.0801   0.1307 
  0.0901   0.4447 877.0000   0.0667   0.1088 
  0.0689   0.4913 1030.0000   0.0455   0.0916 
  0.0645   0.4710 930.0000   0.0457   0.0813 
  0.1622   0.4936 1714.0000   0.1040   0.2189 
  0.1485   0.4919 1293.0000   0.1242   0.1720 
  0.1533   0.4866 1161.0000   0.1469   0.1594 
  0.0202   0.4775 1778.0000   0.0141   0.0258 
  0.0485   0.4524 1114.0000   0.0437   0.0525 
  0.0295   0.4981 1833.0000   0.0186   0.0402 
  0.0329   0.5124 1733.0000   0.0315   0.0343 
  0.0121   0.5131 1990.0000   0.0176   0.0062 
  0.1143   0.4311 1487.0000   0.0608   0.1548 
  0.0817   0.4496 783.0000   0.1335   0.0394 
  0.0213   0.4557 847.0000   0.0155   0.0260 
  0.1162   0.4338 680.0000   0.0373   0.1766 
  0.0762   0.5167 420.0000   0.0369   0.1182 
  0.1655   0.5163 858.0000   0.1309   0.2024 
  0.0000   0.5000  12.0000   0.0000   0.0000 
  0.1758   0.4592 967.0000   0.1532   0.1950 
  0.4452   0.3985 1094.0000   0.4541   0.4392 
  0.0548   0.4703 1095.0000   0.0291   0.0776 
  0.3848   0.4864 551.0000   0.3993   0.3710 
  0.3360   0.4763 1247.0000   0.3535   0.3201 
  0.0338   0.5213 917.0000   0.0335   0.0342 
  0.5323   0.3791 1580.0000   0.4240   0.5984 
  0.2744   0.5499 911.0000   0.1717   0.4000 
  0.4787   0.4076 1575.0000   0.4221   0.5177 
  0.1463   0.4809 1620.0000   0.1130   0.1772 
  0.2374   0.4739 1150.0000   0.2183   0.2545 
  0.2851   0.4599 1196.0000   0.2727   0.2957 
  0.1092   0.4962 1044.0000   0.0888   0.1293 
  0.1206   0.5331 846.0000   0.1308   0.1089 
  0.2178   0.4730 964.0000   0.2171   0.2185 
  0.0844   0.4572 794.0000   0.0496   0.1137 
  0.0804   0.4467 1294.0000   0.0848   0.0768 
  0.1907   0.5447 1243.0000   0.1994   0.1802 
  0.0599   0.5045 2105.0000   0.0414   0.0786 
  0.0910   0.5124 1737.0000   0.0708   0.1122 
  0.0646   0.4553 1733.0000   0.0583   0.0699 
  0.0730   0.4996 1425.0000   0.0815   0.0645 
  0.0738   0.4512 1261.0000   0.0545   0.0896 
  0.2038   0.4031 1114.0000   0.1269   0.2556 
  0.1111   0.4815 783.0000   0.0239   0.1921 
  0.1243   0.5083 724.0000   0.0978   0.1517 
  0.1167   0.4938 1363.0000   0.1189   0.1145 
  0.1531   0.4904 993.0000   0.1458   0.1601 
  0.2895   0.4846 1527.0000   0.2527   0.3240 
  0.2413   0.4683 1119.0000   0.2538   0.2303 
  0.3120   0.4400 375.0000   0.1697   0.4238 
  0.5453   0.4539 1247.0000   0.5018   0.5815 
  0.1822   0.4655 653.0000   0.1414   0.2178 
  0.3973   0.4747 1188.0000   0.3918   0.4022 
  0.3483   0.4447 778.0000   0.3092   0.3796 
  0.3315   0.4789 712.0000   0.3255   0.3369 
  0.0043   0.4120 932.0000   0.0000   0.0073 
  0.3571   0.4035 1725.0000   0.2443   0.4334 
  0.2805   0.4690 1098.0000   0.2311   0.3242 
  0.4911   0.3772 843.0000   0.4560   0.5124 
  0.4361   0.4229 454.0000   0.3594   0.4924 
  0.3605   0.3843 1054.0000   0.3852   0.3451 
  0.2142   0.4800 2652.0000   0.1312   0.2908 
  0.0991   0.5091 1039.0000   0.0926   0.1059 
  0.2284   0.5029 696.0000   0.2057   0.2514 
  0.1674   0.5119 1350.0000   0.1722   0.1624 
  0.1581   0.5208 1417.0000   0.1206   0.1988 
  0.1447   0.5068 1182.0000   0.0985   0.1921 
  0.0615   0.4880 2129.0000   0.0539   0.0688 
  0.1146   0.4905 1213.0000   0.0908   0.1375 
  0.1629   0.4774 620.0000   0.1284   0.1944 
  0.1010   0.5178 1149.0000   0.1160   0.0848 
  0.0652   0.5312 1412.0000   0.0613   0.0695 
  0.0397   0.4953 428.0000   0.0472   0.0324 
  0.2358   0.4553 123.0000   0.1071   0.3433 
  0.0788   0.5217 736.0000   0.0885   0.0682 
  0.0590   0.4580 1764.0000   0.0421   0.0732 
  0.1685   0.4835 1727.0000   0.1605   0.1760 
  0.4411   0.3391 1206.0000   0.3325   0.4969 
  0.1026   0.5303 858.0000   0.1626   0.0347 
  0.1966   0.4274 117.0000   0.3400   0.0896 
  0.2513   0.5160 374.0000   0.2798   0.2210 
  0.1360   0.4940 662.0000   0.1498   0.1224 
  0.2282   0.5187 561.0000   0.2921   0.1593 
  0.5783   0.4086 837.0000   0.5351   0.6081 
  0.5856   0.3956 637.0000   0.4603   0.6675 
  0.0345   0.4726 840.0000   0.0277   0.0406 
  0.5169   0.4725 563.0000   0.5526   0.4848 
  1.0000   0.7917  72.0000   1.0000   1.0000 
  0.2209   0.3256 344.0000   0.1250   0.2672 
  0.0268   0.4446 560.0000   0.0281   0.0257 
  0.0399   0.4730 1279.0000   0.0099   0.0668 
  0.1000   0.5915 470.0000   0.1331   0.0521 
  0.1858   0.4292 1060.0000   0.2352   0.1488 
  0.1060   0.4820 500.0000   0.1743   0.0425 
  0.1504   0.5223 1928.0000   0.1470   0.1542 
  0.1164   0.5346 1229.0000   0.1111   0.1224 
  0.0076   0.4881 1047.0000   0.0157   0.0000 
  0.0000   0.5437 320.0000   0.0000   0.0000 
  0.0220   0.5023 1320.0000   0.0000   0.0441 
  0.1493   0.4844 576.0000   0.0394   0.2525 
  0.1037   0.5420 1321.0000   0.1103   0.0959 
  0.0346   0.4283 635.0000   0.0000   0.0606 
  0.0317   0.4480 1134.0000   0.0157   0.0447 
  0.2252   0.4384 2313.0000   0.1953   0.2487 
  0.1728   0.4412 1140.0000   0.1551   0.1868 
  0.1303   0.4927 1021.0000   0.1193   0.1409 
  0.0668   0.4545 913.0000   0.0265   0.1004 
  0.1028   0.4307 671.0000   0.0346   0.1545 
  0.1711   0.4525 526.0000   0.1429   0.1944 
  0.0984   0.4615 1220.0000   0.0764   0.1172 
  0.0614   0.4127 521.0000   0.0372   0.0784 
  0.0084   0.4705 712.0000   0.0000   0.0159 
  0.0000   0.4571 862.0000   0.0000   0.0000 
  0.1045   0.5205 440.0000   0.1354   0.0711 
  0.0140   0.4646 1072.0000   0.0000   0.0261 
  0.0712   0.4881 1264.0000   0.0292   0.1113 
  0.1453   0.4208 1067.0000   0.0601   0.2071 
  0.1089   0.4614 1010.0000   0.1052   0.1121 
  0.0382   0.5018 3535.0000   0.0378   0.0386 
  0.0000   0.5177 1047.0000   0.0000   0.0000 
  0.0337   0.4922 3533.0000   0.0466   0.0212 
  0.1981   0.4937 1035.0000   0.1937   0.2023 
  0.0155   0.4961 1159.0000   0.0243   0.0068 
  0.1484   0.4432 1550.0000   0.1106   0.1784 
  0.2293   0.4559 1496.0000   0.2038   0.2506 
  0.0348   0.4849 1693.0000   0.0329   0.0367 
  0.0569   0.4941 1178.0000   0.0464   0.0671 
  0.2805   0.4902 2046.0000   0.2483   0.3116 
  0.3827   0.4548 1581.0000   0.3672   0.3956 
  0.0680   0.4979 1205.0000   0.0717   0.0645 
  0.2609   0.5099 1012.0000   0.1938   0.3306 
  0.3527   0.4184 1324.0000   0.2780   0.4065 
  0.6286   0.4769 455.0000   0.7281   0.5378 
  0.1830   0.5033 1049.0000   0.1723   0.1939 
  0.0473   0.4423 676.0000   0.0000   0.0849 
  0.0761   0.4739 1262.0000   0.0585   0.0919 
  0.1422   0.3984 886.0000   0.1161   0.1595 
  0.0156   0.4788 1157.0000   0.0000   0.0299 
  0.2096   0.3836 1431.0000   0.1603   0.2404 
  0.0000   0.6075 321.0000   0.0000   0.0000 
  0.0066   0.4253 1519.0000   0.0000   0.0115 
  0.1130   0.4183 655.0000   0.0255   0.1759 
  0.1558   0.4861 1399.0000   0.1176   0.1919 
  0.1235   0.4653 591.0000   0.0945   0.1487 
  0.0254   0.4708 1729.0000   0.0111   0.0383 
  0.1855   0.4050 442.0000   0.1899   0.1825 
  0.1065   0.5491 479.0000   0.1179   0.0926 
  0.0220   0.5295 865.0000   0.0000   0.0467 
